Año,Mes,Aeropuerto2,Nacionalidad,Región,Sexo,Visitantes ,TUA
2020,Marzo,Los Cabos,Francia,Europa, Hombre,51,985.27
2020,Marzo,Los Cabos,Francia,Europa, Mujer,47,985.27
2020,Marzo,Los Cabos,Ghana,África, Mujer,1,985.27
2020,Marzo,Los Cabos,Grecia,Europa, Hombre,3,985.27
2020,Marzo,Los Cabos,Grecia,Europa, Mujer,1,985.27
2020,Marzo,Los Cabos,Guatemala,América Central, Hombre,4,985.27
2020,Marzo,Los Cabos,Guatemala,América Central, Mujer,7,985.27
2020,Marzo,Los Cabos,Guyana,América del Sur, Mujer,1,985.27
2020,Marzo,Los Cabos,Haití,Islas del Caribe, Hombre,1,985.27
2020,Marzo,Los Cabos,Honduras,América Central, Hombre,2,985.27
2020,Marzo,Los Cabos,Honduras,América Central, Mujer,5,985.27
2020,Marzo,Los Cabos,Hungría,Europa, Hombre,7,985.27
2020,Marzo,Los Cabos,Hungría,Europa, Mujer,2,985.27
2020,Marzo,Los Cabos,India,Asia, Hombre,69,985.27
2020,Marzo,Los Cabos,India,Asia, Mujer,51,985.27
2020,Marzo,Los Cabos,Indonesia,Asia, Hombre,2,985.27
2020,Marzo,Los Cabos,Indonesia,Asia, Mujer,3,985.27
2020,Marzo,Los Cabos,Irán,Asia, Hombre,1,985.27
2020,Marzo,Los Cabos,Irán,Asia, Mujer,2,985.27
2020,Marzo,Los Cabos,Irlanda,Europa, Hombre,44,985.27
2020,Marzo,Los Cabos,Irlanda,Europa, Mujer,21,985.27
2020,Marzo,Los Cabos,Islandia,Europa, Hombre,6,985.27
2020,Marzo,Los Cabos,Islandia,Europa, Mujer,4,985.27
2020,Marzo,Los Cabos,Israel,Asia, Hombre,10,985.27
2020,Marzo,Los Cabos,Israel,Asia, Mujer,7,985.27
2020,Marzo,Los Cabos,Italia,Europa, Hombre,36,985.27
2020,Marzo,Los Cabos,Italia,Europa, Mujer,36,985.27
2020,Marzo,Los Cabos,Jamaica,Islas del Caribe, Hombre,4,985.27
2020,Marzo,Los Cabos,Jamaica,Islas del Caribe, Mujer,5,985.27
2020,Marzo,Los Cabos,Japón,Asia, Hombre,13,985.27
2020,Marzo,Los Cabos,Japón,Asia, Mujer,33,985.27
2020,Marzo,Los Cabos,Jordania,Asia, Hombre,3,985.27
2020,Marzo,Los Cabos,Jordania,Asia, Mujer,1,985.27
2020,Marzo,Los Cabos,Kazajistán,Asia, Mujer,2,985.27
2020,Marzo,Los Cabos,Kenia,África, Hombre,3,985.27
2020,Marzo,Los Cabos,Kenia,África, Mujer,5,985.27
2020,Marzo,Los Cabos,Kuwait,Asia, Hombre,3,985.27
2020,Marzo,Los Cabos,Kuwait,Asia, Mujer,1,985.27
2020,Marzo,Los Cabos,Letonia,Europa, Hombre,1,985.27
2020,Marzo,Los Cabos,Letonia,Europa, Mujer,3,985.27
2020,Marzo,Los Cabos,Líbano,Asia, Hombre,1,985.27
2020,Marzo,Los Cabos,Lituania,Europa, Hombre,1,985.27
2020,Marzo,Los Cabos,Lituania,Europa, Mujer,8,985.27
2020,Marzo,Los Cabos,Malasia,Asia, Hombre,6,985.27
2020,Marzo,Los Cabos,Malasia,Asia, Mujer,7,985.27
2020,Marzo,Los Cabos,Marruecos,África, Hombre,2,985.27
2020,Marzo,Los Cabos,Mongolia,Asia, Mujer,1,985.27
2020,Marzo,Los Cabos,Mianmar (Birmania),Asia, Mujer,1,985.27
2020,Marzo,Los Cabos,Namibia,África, Hombre,1,985.27
2020,Marzo,Los Cabos,Nicaragua,América Central, Hombre,2,985.27
2020,Marzo,Los Cabos,Nigeria,África, Mujer,6,985.27
2020,Marzo,Los Cabos,Noruega,Europa, Hombre,8,985.27
2020,Marzo,Los Cabos,Noruega,Europa, Mujer,6,985.27
2020,Marzo,Los Cabos,Nueva Zelandia,Oceanía, Hombre,16,985.27
2020,Marzo,Los Cabos,Nueva Zelandia,Oceanía, Mujer,12,985.27
2020,Marzo,Los Cabos,Países Bajos (Holanda),Europa, Hombre,25,985.27
2020,Marzo,Los Cabos,Países Bajos (Holanda),Europa, Mujer,13,985.27
2020,Marzo,Los Cabos,Pakistán,Asia, Hombre,1,985.27
2020,Marzo,Los Cabos,Pakistán,Asia, Mujer,2,985.27
2020,Marzo,Los Cabos,Panamá,América Central, Hombre,1,985.27
2020,Marzo,Los Cabos,Panamá,América Central, Mujer,1,985.27
2020,Marzo,Los Cabos,Paraguay,América del Sur, Hombre,3,985.27
2020,Marzo,Los Cabos,Paraguay,América del Sur, Mujer,1,985.27
2020,Marzo,Los Cabos,Perú,América del Sur, Hombre,2,985.27
2020,Marzo,Los Cabos,Perú,América del Sur, Mujer,3,985.27
2020,Marzo,Los Cabos,Polonia,Europa, Hombre,22,985.27
2020,Marzo,Los Cabos,Polonia,Europa, Mujer,22,985.27
2020,Marzo,Los Cabos,Portugal,Europa, Hombre,5,985.27
2020,Marzo,Los Cabos,Portugal,Europa, Mujer,5,985.27
2020,Marzo,Los Cabos,Reino Unido,Europa, Hombre,425,985.27
2020,Marzo,Los Cabos,Reino Unido,Europa, Mujer,379,985.27
2020,Marzo,Los Cabos,Siria,Asia, Hombre,3,985.27
2020,Marzo,Los Cabos,Siria,Asia, Mujer,2,985.27
2020,Marzo,Los Cabos,"Checa, Rep.",Europa, Hombre,11,985.27
2020,Marzo,Los Cabos,"Checa, Rep.",Europa, Mujer,7,985.27
2020,Marzo,Los Cabos,"Corea, Rep. (Sur)",Asia, Hombre,25,985.27
2020,Marzo,Los Cabos,"Corea, Rep. (Sur)",Asia, Mujer,53,985.27
2020,Marzo,Los Cabos,Moldavia,Europa, Mujer,4,985.27
2020,Marzo,Los Cabos,"Dominicana, Rep.",Islas del Caribe, Hombre,5,985.27
2020,Marzo,Los Cabos,"Dominicana, Rep.",Islas del Caribe, Mujer,3,985.27
2020,Marzo,Los Cabos,Rumanía,Europa, Hombre,5,985.27
2020,Marzo,Los Cabos,Rumanía,Europa, Mujer,11,985.27
2020,Marzo,Los Cabos,Senegal,África, Hombre,1,985.27
2020,Marzo,Los Cabos,Senegal,África, Mujer,1,985.27
2020,Marzo,Los Cabos,Serbia,Europa, Hombre,7,985.27
2020,Marzo,Los Cabos,Serbia,Europa, Mujer,1,985.27
2020,Marzo,Los Cabos,"Seychelles, Islas",África, Hombre,1,985.27
2020,Marzo,Los Cabos,Singapur,Asia, Hombre,7,985.27
2020,Marzo,Los Cabos,Singapur,Asia, Mujer,6,985.27
2020,Marzo,Los Cabos,Sudáfrica,África, Hombre,15,985.27
2020,Marzo,Los Cabos,Sudáfrica,África, Mujer,5,985.27
2020,Marzo,Los Cabos,Suecia,Europa, Hombre,17,985.27
2020,Marzo,Los Cabos,Suecia,Europa, Mujer,9,985.27
2020,Marzo,Los Cabos,Suiza,Europa, Hombre,7,985.27
2020,Marzo,Los Cabos,Suiza,Europa, Mujer,11,985.27
2020,Marzo,Los Cabos,Tailandia,Asia, Hombre,3,985.27
2020,Marzo,Los Cabos,Tailandia,Asia, Mujer,8,985.27
2020,Marzo,Los Cabos,Taiwán,Asia, Hombre,3,985.27
2020,Marzo,Los Cabos,Taiwán,Asia, Mujer,3,985.27
2020,Marzo,Los Cabos,Trinidad y Tobago,Islas del Caribe, Mujer,3,985.27
2020,Marzo,Los Cabos,Turquía,Asia, Hombre,8,985.27
2020,Marzo,Los Cabos,Turquía,Asia, Mujer,5,985.27
2020,Marzo,Los Cabos,Ucrania,Europa, Hombre,3,985.27
2020,Marzo,Los Cabos,Ucrania,Europa, Mujer,9,985.27
2020,Marzo,Los Cabos,Uganda,África, Mujer,1,985.27
2020,Marzo,Los Cabos,Venezuela,América del Sur, Hombre,4,985.27
2020,Marzo,Los Cabos,Venezuela,América del Sur, Mujer,8,985.27
2020,Marzo,Los Cabos,Vietnam,Asia, Hombre,1,985.27
2020,Marzo,Los Cabos,Vietnam,Asia, Mujer,5,985.27
2020,Marzo,Los Cabos,Zambia,África, Hombre,1,985.27
2020,Marzo,Los Cabos,Zimbabue,África, Hombre,3,985.27
2020,Marzo,Los Cabos,Hong Kong (China),Asia, Hombre,3,985.27
2020,Marzo,Los Cabos,Hong Kong (China),Asia, Mujer,2,985.27
2020,Marzo,Los Mochis,Estados Unidos,América del Norte, Hombre,5,443.37
2020,Marzo,Los Mochis,Estados Unidos,América del Norte, Mujer,2,443.37
2020,Marzo,Manzanillo,Alemania,Europa, Mujer,1,837.48
2020,Marzo,Manzanillo,Australia,Oceanía, Hombre,3,837.48
2020,Marzo,Manzanillo,Australia,Oceanía, Mujer,3,837.48
2020,Marzo,Manzanillo,Brasil,América del Sur, Hombre,1,837.48
2020,Marzo,Manzanillo,Canadá,América del Norte, Hombre,286,837.48
2020,Marzo,Manzanillo,Canadá,América del Norte, Mujer,345,837.48
2020,Marzo,Manzanillo,China,Asia, Mujer,1,837.48
2020,Marzo,Manzanillo,Colombia,América del Sur, Hombre,1,837.48
2020,Marzo,Manzanillo,Dinamarca,Europa, Hombre,1,837.48
2020,Marzo,Manzanillo,Estados Unidos,América del Norte, Hombre,361,837.48
2020,Marzo,Manzanillo,Estados Unidos,América del Norte, Mujer,437,837.48
2020,Marzo,Manzanillo,Filipinas,Asia, Mujer,1,837.48
2020,Marzo,Manzanillo,Francia,Europa, Mujer,2,837.48
2020,Marzo,Manzanillo,Italia,Europa, Hombre,1,837.48
2020,Marzo,Manzanillo,Japón,Asia, Mujer,2,837.48
2020,Marzo,Manzanillo,Malasia,Asia, Hombre,1,837.48
2020,Marzo,Manzanillo,Portugal,Europa, Mujer,1,837.48
2020,Marzo,Manzanillo,Reino Unido,Europa, Hombre,2,837.48
2020,Marzo,Manzanillo,Reino Unido,Europa, Mujer,1,837.48
2020,Marzo,Manzanillo,"Corea, Rep. (Sur)",Asia, Hombre,4,837.48
2020,Marzo,Manzanillo,Sudáfrica,África, Mujer,1,837.48
2020,Marzo,Manzanillo,Taiwán,Asia, Hombre,1,837.48
2020,Marzo,Mazatlán,Alemania,Europa, Hombre,4,1170
2020,Marzo,Mazatlán,Alemania,Europa, Mujer,6,1170
2020,Marzo,Mazatlán,Argentina,América del Sur, Hombre,1,1170
2020,Marzo,Mazatlán,Argentina,América del Sur, Mujer,2,1170
2020,Marzo,Mazatlán,Australia,Oceanía, Hombre,2,1170
2020,Marzo,Mazatlán,Australia,Oceanía, Mujer,7,1170
2020,Marzo,Mazatlán,Austria,Europa, Mujer,1,1170
2020,Marzo,Mazatlán,Bélgica,Europa, Hombre,2,1170
2020,Marzo,Mazatlán,Bélgica,Europa, Mujer,1,1170
2020,Marzo,Mazatlán,Brasil,América del Sur, Hombre,1,1170
2020,Marzo,Mazatlán,Brasil,América del Sur, Mujer,4,1170
2020,Marzo,Mazatlán,Canadá,América del Norte, Hombre,1903,1170
2020,Marzo,Mazatlán,Canadá,América del Norte, Mujer,2222,1170
2020,Marzo,Mazatlán,Chile,América del Sur, Hombre,3,1170
2020,Marzo,Mazatlán,Chile,América del Sur, Mujer,1,1170
2020,Marzo,Mazatlán,China,Asia, Hombre,2,1170
2020,Marzo,Mazatlán,China,Asia, Mujer,2,1170
2020,Marzo,Mazatlán,Chipre,Asia, Mujer,1,1170
2020,Marzo,Mazatlán,Colombia,América del Sur, Hombre,1,1170
2020,Marzo,Mazatlán,Colombia,América del Sur, Mujer,2,1170
2020,Marzo,Mazatlán,Croacia,Europa, Hombre,1,1170
2020,Marzo,Mazatlán,Cuba,Islas del Caribe, Hombre,2,1170
2020,Marzo,Mazatlán,Cuba,Islas del Caribe, Mujer,1,1170
2020,Marzo,Mazatlán,Ecuador,América del Sur, Mujer,1,1170
2020,Marzo,Mazatlán,El Salvador,América Central, Hombre,1,1170
2020,Marzo,Mazatlán,España,Europa, Hombre,6,1170
2020,Marzo,Mazatlán,Estados Unidos,América del Norte, Hombre,2775,1170
2020,Marzo,Mazatlán,Estados Unidos,América del Norte, Mujer,2897,1170
2020,Marzo,Mazatlán,Rusia,Europa, Hombre,1,1170
2020,Marzo,Mazatlán,Rusia,Europa, Mujer,3,1170
2020,Marzo,Mazatlán,Filipinas,Asia, Hombre,1,1170
2020,Marzo,Mazatlán,Finlandia,Europa, Hombre,2,1170
2020,Marzo,Mazatlán,Finlandia,Europa, Mujer,1,1170
2020,Marzo,Mazatlán,Francia,Europa, Hombre,4,1170
2020,Marzo,Mazatlán,Guatemala,América Central, Hombre,2,1170
2020,Marzo,Mazatlán,Honduras,América Central, Mujer,1,1170
2020,Marzo,Mazatlán,India,Asia, Hombre,4,1170
2020,Marzo,Mazatlán,India,Asia, Mujer,1,1170
2020,Marzo,Mazatlán,Irán,Asia, Mujer,2,1170
2020,Marzo,Mazatlán,Irlanda,Europa, Hombre,2,1170
2020,Marzo,Mazatlán,Italia,Europa, Hombre,4,1170
2020,Marzo,Mazatlán,Italia,Europa, Mujer,1,1170
2020,Marzo,Mazatlán,Japón,Asia, Mujer,5,1170
2020,Marzo,Mazatlán,Nicaragua,América Central, Mujer,1,1170
2020,Marzo,Mazatlán,Níger,África, Mujer,1,1170
2020,Marzo,Mazatlán,Noruega,Europa, Hombre,2,1170
2020,Marzo,Mazatlán,Nueva Zelandia,Oceanía, Hombre,2,1170
2020,Marzo,Mazatlán,Nueva Zelandia,Oceanía, Mujer,1,1170
2020,Marzo,Mazatlán,Países Bajos (Holanda),Europa, Hombre,2,1170
2020,Marzo,Mazatlán,Países Bajos (Holanda),Europa, Mujer,1,1170
2020,Marzo,Mazatlán,Papúa Nueva Guinea,Oceanía, Hombre,1,1170
2020,Marzo,Mazatlán,Papúa Nueva Guinea,Oceanía, Mujer,1,1170
2020,Marzo,Mazatlán,Portugal,Europa, Hombre,2,1170
2020,Marzo,Mazatlán,Reino Unido,Europa, Hombre,17,1170
2020,Marzo,Mazatlán,Reino Unido,Europa, Mujer,9,1170
2020,Marzo,Mazatlán,"Corea, Rep. (Sur)",Asia, Hombre,1,1170
2020,Marzo,Mazatlán,"Corea, Rep. (Sur)",Asia, Mujer,1,1170
2020,Marzo,Mazatlán,"Dominicana, Rep.",Islas del Caribe, Hombre,1,1170
2020,Marzo,Mazatlán,Sudáfrica,África, Hombre,1,1170
2020,Marzo,Mazatlán,Sudáfrica,África, Mujer,2,1170
2020,Marzo,Mazatlán,Suecia,Europa, Hombre,1,1170
2020,Marzo,Mazatlán,Suecia,Europa, Mujer,1,1170
2020,Marzo,Mazatlán,Tailandia,Asia, Mujer,1,1170
2020,Marzo,Mazatlán,Turquía,Asia, Hombre,4,1170
2020,Marzo,Mazatlán,Turquía,Asia, Mujer,3,1170
2020,Marzo,Mazatlán,Ucrania,Europa, Hombre,2,1170
2020,Marzo,Mazatlán,Ucrania,Europa, Mujer,1,1170
2020,Marzo,Mérida,Alemania,Europa, Hombre,18,687.99
2020,Marzo,Mérida,Alemania,Europa, Mujer,12,687.99
2020,Marzo,Mérida,Argentina,América del Sur, Hombre,6,687.99
2020,Marzo,Mérida,Argentina,América del Sur, Mujer,6,687.99
2020,Marzo,Mérida,Armenia,Asia, Hombre,1,687.99
2020,Marzo,Mérida,Australia,Oceanía, Hombre,4,687.99
2020,Marzo,Mérida,Australia,Oceanía, Mujer,2,687.99
2020,Marzo,Mérida,Austria,Europa, Hombre,5,687.99
2020,Marzo,Mérida,Austria,Europa, Mujer,1,687.99
2020,Marzo,Mérida,Bélgica,Europa, Hombre,3,687.99
2020,Marzo,Mérida,Bélgica,Europa, Mujer,1,687.99
2020,Marzo,Mérida,Belice,América Central, Hombre,1,687.99
2020,Marzo,Mérida,Bolivia,América del Sur, Hombre,1,687.99
2020,Marzo,Mérida,Bolivia,América del Sur, Mujer,1,687.99
2020,Marzo,Mérida,Brasil,América del Sur, Hombre,8,687.99
2020,Marzo,Mérida,Brasil,América del Sur, Mujer,10,687.99
2020,Marzo,Mérida,Canadá,América del Norte, Hombre,200,687.99
2020,Marzo,Mérida,Canadá,América del Norte, Mujer,225,687.99
2020,Marzo,Mérida,Chile,América del Sur, Hombre,3,687.99
2020,Marzo,Mérida,Chile,América del Sur, Mujer,1,687.99
2020,Marzo,Mérida,China,Asia, Hombre,1,687.99
2020,Marzo,Mérida,China,Asia, Mujer,2,687.99
2020,Marzo,Mérida,Colombia,América del Sur, Hombre,5,687.99
2020,Marzo,Mérida,Colombia,América del Sur, Mujer,2,687.99
2020,Marzo,Mérida,Cuba,Islas del Caribe, Hombre,383,687.99
2020,Marzo,Mérida,Cuba,Islas del Caribe, Mujer,405,687.99
2020,Marzo,Mérida,Dinamarca,Europa, Hombre,5,687.99
2020,Marzo,Mérida,Dinamarca,Europa, Mujer,3,687.99
2020,Marzo,Mérida,Ecuador,América del Sur, Hombre,6,687.99
2020,Marzo,Mérida,El Salvador,América Central, Hombre,1,687.99
2020,Marzo,Mérida,El Salvador,América Central, Mujer,2,687.99
2020,Marzo,Mérida,España,Europa, Hombre,67,687.99
2020,Marzo,Mérida,España,Europa, Mujer,42,687.99
2020,Marzo,Mérida,Estados Unidos,América del Norte, Hombre,984,687.99
2020,Marzo,Mérida,Estados Unidos,América del Norte, Mujer,865,687.99
2020,Marzo,Mérida,Estonia,Europa, Hombre,1,687.99
2020,Marzo,Mérida,Estonia,Europa, Mujer,1,687.99
2020,Marzo,Mérida,Rusia,Europa, Hombre,2,687.99
2020,Marzo,Mérida,Rusia,Europa, Mujer,4,687.99
2020,Marzo,Mérida,Filipinas,Asia, Hombre,9,687.99
2020,Marzo,Mérida,Filipinas,Asia, Mujer,1,687.99
2020,Marzo,Mérida,Finlandia,Europa, Mujer,4,687.99
2020,Marzo,Mérida,Francia,Europa, Hombre,6,687.99
2020,Marzo,Mérida,Francia,Europa, Mujer,9,687.99
2020,Marzo,Mérida,Guatemala,América Central, Hombre,4,687.99
2020,Marzo,Mérida,Guatemala,América Central, Mujer,2,687.99
2020,Marzo,Mérida,Guinea,África, Hombre,1,687.99
2020,Marzo,Mérida,Guinea,África, Mujer,1,687.99
2020,Marzo,Mérida,Haití,Islas del Caribe, Mujer,1,687.99
2020,Marzo,Mérida,Honduras,América Central, Hombre,5,687.99
2020,Marzo,Mérida,Honduras,América Central, Mujer,6,687.99
2020,Marzo,Mérida,India,Asia, Hombre,6,687.99
2020,Marzo,Mérida,India,Asia, Mujer,1,687.99
2020,Marzo,Mérida,Irlanda,Europa, Hombre,1,687.99
2020,Marzo,Mérida,Irlanda,Europa, Mujer,1,687.99
2020,Marzo,Mérida,Israel,Asia, Hombre,2,687.99
2020,Marzo,Mérida,Italia,Europa, Hombre,12,687.99
2020,Marzo,Mérida,Italia,Europa, Mujer,6,687.99
2020,Marzo,Mérida,Jamaica,Islas del Caribe, Hombre,10,687.99
2020,Marzo,Mérida,Jamaica,Islas del Caribe, Mujer,13,687.99
2020,Marzo,Mérida,Japón,Asia, Hombre,14,687.99
2020,Marzo,Mérida,Japón,Asia, Mujer,15,687.99
2020,Marzo,Mérida,Kuwait,Asia, Hombre,1,687.99
2020,Marzo,Mérida,Kuwait,Asia, Mujer,1,687.99
2020,Marzo,Mérida,Lituania,Europa, Hombre,1,687.99
2020,Marzo,Mérida,Lituania,Europa, Mujer,1,687.99
2020,Marzo,Mérida,Nueva Zelandia,Oceanía, Hombre,2,687.99
2020,Marzo,Mérida,Países Bajos (Holanda),Europa, Hombre,3,687.99
2020,Marzo,Mérida,Países Bajos (Holanda),Europa, Mujer,6,687.99
2020,Marzo,Mérida,Perú,América del Sur, Hombre,4,687.99
2020,Marzo,Mérida,Perú,América del Sur, Mujer,4,687.99
2020,Marzo,Mérida,Polonia,Europa, Hombre,2,687.99
2020,Marzo,Mérida,Polonia,Europa, Mujer,3,687.99
2020,Marzo,Mérida,Portugal,Europa, Hombre,3,687.99
2020,Marzo,Mérida,Portugal,Europa, Mujer,2,687.99
2020,Marzo,Mérida,Reino Unido,Europa, Hombre,14,687.99
2020,Marzo,Mérida,Reino Unido,Europa, Mujer,14,687.99
2020,Marzo,Mérida,"Corea, Rep. (Sur)",Asia, Hombre,6,687.99
2020,Marzo,Mérida,"Corea, Rep. (Sur)",Asia, Mujer,1,687.99
2020,Marzo,Mérida,"Dominicana, Rep.",Islas del Caribe, Hombre,12,687.99
2020,Marzo,Mérida,"Dominicana, Rep.",Islas del Caribe, Mujer,9,687.99
2020,Marzo,Mérida,Rumanía,Europa, Mujer,1,687.99
2020,Marzo,Mérida,Sudáfrica,África, Hombre,1,687.99
2020,Marzo,Mérida,Sudáfrica,África, Mujer,2,687.99
2020,Marzo,Mérida,Suecia,Europa, Hombre,2,687.99
2020,Marzo,Mérida,Suiza,Europa, Hombre,2,687.99
2020,Marzo,Mérida,Suiza,Europa, Mujer,2,687.99
2020,Marzo,Mérida,Ucrania,Europa, Hombre,3,687.99
2020,Marzo,Mérida,Uruguay,América del Sur, Hombre,2,687.99
2020,Marzo,Mérida,Venezuela,América del Sur, Hombre,14,687.99
2020,Marzo,Mérida,Venezuela,América del Sur, Mujer,12,687.99
2020,Marzo,Mérida,Vietnam,Asia, Mujer,1,687.99
2020,Marzo,Mérida,Hong Kong (China),Asia, Mujer,1,687.99
2020,Marzo,Mexicali,Canadá,América del Norte, Hombre,1,443.37
2020,Marzo,Mexicali,Estados Unidos,América del Norte, Hombre,35,443.37
2020,Marzo,Mexicali,Estados Unidos,América del Norte, Mujer,7,443.37
2020,Marzo,Mexicali,Reino Unido,Europa, Hombre,1,443.37
2020,Marzo,Mexicali,Reino Unido,Europa, Mujer,1,443.37
2020,Marzo,Monterrey,Alemania,Europa, Hombre,159,1145.8
2020,Marzo,Monterrey,Alemania,Europa, Mujer,29,1145.8
2020,Marzo,Monterrey,Arabia Saudita,Asia, Hombre,1,1145.8
2020,Marzo,Monterrey,Argentina,América del Sur, Hombre,62,1145.8
2020,Marzo,Monterrey,Argentina,América del Sur, Mujer,26,1145.8
2020,Marzo,Monterrey,Australia,Oceanía, Hombre,36,1145.8
2020,Marzo,Monterrey,Australia,Oceanía, Mujer,9,1145.8
2020,Marzo,Monterrey,Austria,Europa, Hombre,13,1145.8
2020,Marzo,Monterrey,Austria,Europa, Mujer,3,1145.8
2020,Marzo,Monterrey,Bélgica,Europa, Hombre,11,1145.8
2020,Marzo,Monterrey,Bélgica,Europa, Mujer,4,1145.8
2020,Marzo,Monterrey,Belice,América Central, Hombre,3,1145.8
2020,Marzo,Monterrey,Bolivia,América del Sur, Hombre,6,1145.8
2020,Marzo,Monterrey,Bolivia,América del Sur, Mujer,1,1145.8
2020,Marzo,Monterrey,Brasil,América del Sur, Hombre,121,1145.8
2020,Marzo,Monterrey,Brasil,América del Sur, Mujer,51,1145.8
2020,Marzo,Monterrey,Bulgaria,Europa, Hombre,1,1145.8
2020,Marzo,Monterrey,Bulgaria,Europa, Mujer,1,1145.8
2020,Marzo,Monterrey,Cabo Verde,África, Hombre,1,1145.8
2020,Marzo,Monterrey,Camerún,África, Hombre,2,1145.8
2020,Marzo,Monterrey,Canadá,América del Norte, Hombre,247,1145.8
2020,Marzo,Monterrey,Canadá,América del Norte, Mujer,116,1145.8
2020,Marzo,Monterrey,Chile,América del Sur, Hombre,21,1145.8
2020,Marzo,Monterrey,Chile,América del Sur, Mujer,8,1145.8
2020,Marzo,Monterrey,China,Asia, Hombre,21,1145.8
2020,Marzo,Monterrey,China,Asia, Mujer,7,1145.8
2020,Marzo,Monterrey,Chipre,Asia, Mujer,1,1145.8
2020,Marzo,Monterrey,Colombia,América del Sur, Hombre,92,1145.8
2020,Marzo,Monterrey,Colombia,América del Sur, Mujer,94,1145.8
2020,Marzo,Monterrey,Costa Rica,América Central, Hombre,10,1145.8
2020,Marzo,Monterrey,Costa Rica,América Central, Mujer,15,1145.8
2020,Marzo,Monterrey,Croacia,Europa, Hombre,2,1145.8
2020,Marzo,Monterrey,Croacia,Europa, Mujer,1,1145.8
2020,Marzo,Monterrey,Cuba,Islas del Caribe, Hombre,133,1145.8
2020,Marzo,Monterrey,Cuba,Islas del Caribe, Mujer,115,1145.8
2020,Marzo,Monterrey,Dinamarca,Europa, Hombre,8,1145.8
2020,Marzo,Monterrey,Dinamarca,Europa, Mujer,2,1145.8
2020,Marzo,Monterrey,Ecuador,América del Sur, Hombre,28,1145.8
2020,Marzo,Monterrey,Ecuador,América del Sur, Mujer,26,1145.8
2020,Marzo,Monterrey,Egipto,África, Hombre,2,1145.8
2020,Marzo,Monterrey,Egipto,África, Mujer,1,1145.8
2020,Marzo,Monterrey,El Salvador,América Central, Hombre,13,1145.8
2020,Marzo,Monterrey,El Salvador,América Central, Mujer,14,1145.8
2020,Marzo,Monterrey,Eslovaquia,Europa, Hombre,2,1145.8
2020,Marzo,Monterrey,Eslovaquia,Europa, Mujer,1,1145.8
2020,Marzo,Monterrey,Eslovenia,Europa, Hombre,1,1145.8
2020,Marzo,Monterrey,España,Europa, Hombre,68,1145.8
2020,Marzo,Monterrey,España,Europa, Mujer,41,1145.8
2020,Marzo,Monterrey,Estados Unidos,América del Norte, Hombre,5373,1145.8
2020,Marzo,Monterrey,Estados Unidos,América del Norte, Mujer,3553,1145.8
2020,Marzo,Monterrey,Rusia,Europa, Hombre,2,1145.8
2020,Marzo,Monterrey,Rusia,Europa, Mujer,4,1145.8
2020,Marzo,Monterrey,Filipinas,Asia, Hombre,7,1145.8
2020,Marzo,Monterrey,Filipinas,Asia, Mujer,7,1145.8
2020,Marzo,Monterrey,Finlandia,Europa, Hombre,9,1145.8
2020,Marzo,Monterrey,Finlandia,Europa, Mujer,1,1145.8
2020,Marzo,Monterrey,Francia,Europa, Hombre,40,1145.8
2020,Marzo,Monterrey,Francia,Europa, Mujer,21,1145.8
2020,Marzo,Monterrey,Ghana,África, Hombre,3,1145.8
2020,Marzo,Monterrey,Grecia,Europa, Mujer,2,1145.8
2020,Marzo,Monterrey,Guatemala,América Central, Hombre,12,1145.8
2020,Marzo,Monterrey,Guatemala,América Central, Mujer,4,1145.8
2020,Marzo,Monterrey,Guyana,América del Sur, Mujer,1,1145.8
2020,Marzo,Monterrey,Haití,Islas del Caribe, Hombre,2,1145.8
2020,Marzo,Monterrey,Haití,Islas del Caribe, Mujer,2,1145.8
2020,Marzo,Monterrey,Honduras,América Central, Hombre,34,1145.8
2020,Marzo,Monterrey,Honduras,América Central, Mujer,26,1145.8
2020,Marzo,Monterrey,Hungría,Europa, Hombre,1,1145.8
2020,Marzo,Monterrey,Hungría,Europa, Mujer,1,1145.8
2020,Marzo,Monterrey,India,Asia, Hombre,137,1145.8
2020,Marzo,Monterrey,India,Asia, Mujer,48,1145.8
2020,Marzo,Monterrey,Indonesia,Asia, Hombre,4,1145.8
2020,Marzo,Monterrey,Indonesia,Asia, Mujer,3,1145.8
2020,Marzo,Monterrey,Irán,Asia, Hombre,1,1145.8
2020,Marzo,Monterrey,Irak,Asia, Hombre,1,1145.8
2020,Marzo,Monterrey,Irlanda,Europa, Hombre,11,1145.8
2020,Marzo,Monterrey,Irlanda,Europa, Mujer,2,1145.8
2020,Marzo,Monterrey,Israel,Asia, Hombre,3,1145.8
2020,Marzo,Monterrey,Israel,Asia, Mujer,1,1145.8
2020,Marzo,Monterrey,Italia,Europa, Hombre,51,1145.8
2020,Marzo,Monterrey,Italia,Europa, Mujer,12,1145.8
2020,Marzo,Monterrey,Jamaica,Islas del Caribe, Hombre,9,1145.8
2020,Marzo,Monterrey,Jamaica,Islas del Caribe, Mujer,2,1145.8
2020,Marzo,Monterrey,Japón,Asia, Hombre,99,1145.8
2020,Marzo,Monterrey,Japón,Asia, Mujer,20,1145.8
2020,Marzo,Monterrey,Jordania,Asia, Hombre,3,1145.8
2020,Marzo,Monterrey,Kenia,África, Hombre,1,1145.8
